Fecha,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2023-12-29 18:10:00,1.716,9.756,8.082,6.525,10.5,10.605,1.89,14.805,1.116,12.81
2023-12-29 18:15:00,1.608,9.162,8.244,5.175,9.9225,10.3425,1.866,14.28,1.188,12.25875
2023-12-29 18:20:00,1.632,10.44,8.388,5.1,10.5525,10.08,1.83,14.7,1.428,12.25875
2023-12-29 18:25:00,1.764,10.548,8.658,5.325,10.92,10.395,1.842,14.91,1.32,12.83625
2023-12-29 18:30:00,1.608,10.89,8.172,6.3,10.5,11.025,1.812,14.7,1.332,13.0725
2023-12-29 18:35:00,1.572,9.558,8.28,7.05,11.445,11.235,1.83,15.435,1.428,13.44
2023-12-29 18:40:00,1.656,9.54,8.208,7.05,10.815,11.3925,1.818,14.805,1.524,12.83625
2023-12-29 18:45:00,1.782,9.216,8.316,6.45,11.3925,11.655,1.86,14.2275,1.38,12.39
2023-12-29 18:50:00,1.842,9.612,8.496,6.15,10.7625,11.34,1.782,15.015,1.32,11.89125
2023-12-29 18:55:00,1.746,9.036,8.676,6.825,11.025,10.6575,1.8,14.5425,1.356,12.285
2023-12-29 19:00:00,1.728,8.964,8.622,6.525,10.395,10.9725,1.812,14.4375,1.32,12.94125
2023-12-29 19:05:00,1.59,8.928,8.46,7.2,10.08,10.395,1.878,15.1725,1.296,12.78375
2023-12-29 19:10:00,1.668,9.396,8.622,6.0,11.025,10.92,1.848,14.9625,1.356,12.81
2023-12-29 19:15:00,1.602,9.558,8.802,7.125,10.9725,10.92,1.812,14.595,1.368,10.92
2023-12-29 19:20:00,1.686,8.982,8.73,6.3,11.025,10.92,1.83,14.49,1.572,11.55
2023-12-29 19:25:00,1.596,9.072,8.658,7.2,11.235,11.55,1.878,15.645,1.536,12.25875
2023-12-29 19:30:00,1.59,9.144,8.748,6.825,10.7625,10.6575,1.896,14.2275,1.428,11.55
2023-12-29 19:35:00,1.77,8.568,8.766,6.675,11.0775,10.5525,1.824,14.4375,1.488,11.76
2023-12-29 19:40:00,1.602,8.964,8.298,7.125,11.1825,10.5525,1.83,15.0675,1.296,10.84125
2023-12-29 19:45:00,1.56,9.378,8.262,5.775,11.4975,10.71,1.848,14.91,1.308,11.31375
2023-12-29 19:50:00,1.548,8.208,8.352,6.15,11.235,12.6,1.824,14.28,1.392,11.97
2023-12-29 19:55:00,1.59,8.28,8.478,5.775,10.9725,11.76,1.818,14.91,1.32,11.97
2023-12-29 20:00:00,1.536,8.676,8.478,6.375,11.13,11.97,1.83,15.2775,1.308,12.18
2023-12-29 20:05:00,1.68,9.432,8.802,6.3,10.5525,11.865,1.842,14.7,1.332,12.1275
2023-12-29 20:10:00,1.59,9.36,8.694,6.6,10.815,11.34,1.836,13.65,1.368,11.8125
2023-12-29 20:15:00,1.536,8.442,8.73,6.9,9.975,11.445,1.944,13.86,1.272,11.73375
2023-12-29 20:20:00,1.53,8.766,8.802,6.825,10.6575,11.34,1.902,14.805,1.356,11.34
2023-12-29 20:25:00,1.578,8.586,9.126,7.125,10.92,10.815,1.914,14.9625,1.284,11.99625
2023-12-29 20:30:00,1.506,8.568,8.874,7.2,11.2875,10.9725,1.908,13.5975,1.26,10.78875
2023-12-29 20:35:00,1.5,9.414,9.0,6.825,11.13,11.0775,1.926,14.6475,1.188,11.13
2023-12-29 20:40:00,1.614,9.558,8.64,6.225,10.8675,11.445,1.878,14.7525,1.224,10.42125
2023-12-29 20:45:00,1.53,9.162,8.766,6.675,10.5,11.1825,1.824,13.7025,1.224,9.5025
2023-12-29 20:50:00,1.524,9.558,9.036,6.75,10.605,11.2875,1.824,14.805,1.284,9.87
2023-12-29 20:55:00,1.518,9.306,8.748,6.6,9.765,10.8675,1.836,15.33,1.236,9.89625
2023-12-29 21:00:00,1.56,8.964,8.568,6.975,10.185,11.235,1.824,13.335,1.272,10.26375
2023-12-29 21:05:00,1.512,8.946,8.604,6.6,10.9725,10.8675,1.788,13.965,1.14,9.89625
2023-12-29 21:10:00,1.452,8.496,8.892,6.825,10.29,10.8675,1.764,13.8075,1.236,9.87
2023-12-29 21:15:00,1.458,8.838,8.82,6.6,10.3425,10.9725,1.692,14.3325,1.02,9.31875
2023-12-29 21:20:00,1.596,8.55,8.802,6.45,9.87,10.9725,1.692,13.65,1.092,9.47625
2023-12-29 21:25:00,1.476,8.586,9.144,6.3,10.5,10.71,1.56,14.5425,1.044,8.715
2023-12-29 21:30:00,1.452,8.55,8.964,6.825,9.9225,10.5,1.536,14.805,1.02,9.58125
2023-12-29 21:35:00,1.488,8.46,8.874,6.75,10.185,10.5,1.506,13.86,0.984,10.2375
2023-12-29 21:40:00,1.452,8.586,8.55,6.525,10.3425,10.2375,1.494,13.965,0.9,9.765
2023-12-29 21:45:00,1.512,8.082,8.064,6.525,10.2375,10.29,1.488,13.965,1.032,10.42125
2023-12-29 21:50:00,1.512,7.92,8.298,5.775,10.3425,10.605,1.482,13.5975,0.984,9.84375
2023-12-29 21:55:00,1.452,8.154,8.388,6.075,10.1325,10.8675,1.506,14.8575,0.984,9.73875
2023-12-29 22:00:00,1.44,7.884,8.244,5.775,9.555,10.815,1.476,14.7525,0.948,9.555
2023-12-29 22:05:00,1.518,7.614,8.244,5.775,9.2925,11.2875,1.476,12.495,0.924,9.68625
2023-12-29 22:10:00,1.482,7.398,7.884,6.375,9.5025,11.0775,1.476,12.495,0.948,9.975
2023-12-29 22:15:00,1.488,6.516,7.2,5.925,9.555,10.6575,1.44,13.65,0.912,10.36875
2023-12-29 22:20:00,1.446,5.796,7.056,5.7,8.7675,10.815,1.434,12.7575,0.9,10.21125
2023-12-29 22:25:00,1.428,5.544,6.426,6.225,8.4525,10.3425,1.416,13.2825,0.924,10.31625
2023-12-29 22:30:00,1.5,5.382,6.102,5.625,8.8725,9.2925,1.41,12.495,0.876,10.5525
2023-12-29 22:35:00,1.41,5.688,5.4,6.825,8.715,7.2975,1.404,13.1775,0.888,10.1325
2023-12-29 22:40:00,1.278,5.742,4.932,6.375,8.715,7.245,1.398,12.2325,0.804,10.10625
2023-12-29 22:45:00,1.284,5.598,4.77,6.9,6.5625,7.035,1.398,12.5475,0.804,9.05625
2023-12-29 22:50:00,1.248,5.706,4.788,5.55,6.5625,7.2975,1.398,12.495,0.828,9.63375
2023-12-29 22:55:00,1.302,5.562,4.788,6.3,7.1925,6.5625,1.392,11.9175,0.792,9.10875
2023-12-29 23:00:00,1.284,5.148,4.626,5.25,6.5625,7.0875,1.398,12.075,0.828,8.7675
2023-12-29 23:05:00,1.236,5.796,4.554,4.8,7.0875,6.72,1.398,11.025,0.804,8.8725
2023-12-29 23:10:00,1.236,5.274,4.734,4.35,6.9825,6.5625,1.392,11.13,0.876,7.69125
2023-12-29 23:15:00,1.362,5.112,4.446,5.175,6.51,6.8775,1.398,11.7075,0.804,6.69375
2023-12-29 23:20:00,1.242,5.346,4.5,3.825,6.9825,6.93,1.398,11.9175,0.84,7.06125
2023-12-29 23:25:00,1.266,5.562,4.806,4.875,5.9325,6.615,1.392,11.655,0.636,6.69375
2023-12-29 23:30:00,1.17,5.85,4.734,3.975,6.825,6.9825,1.392,12.3375,0.444,6.79875
2023-12-29 23:35:00,0.918,5.562,4.626,4.5,6.2475,6.8775,1.386,11.655,0.396,6.825
2023-12-29 23:40:00,1.026,5.634,4.626,3.825,6.5625,7.2975,1.38,12.6,0.432,6.51
2023-12-29 23:45:00,0.93,5.346,4.482,4.125,6.8775,7.1925,0.858,12.4425,0.396,7.455
2023-12-29 23:50:00,0.93,5.22,4.68,3.6,5.985,6.72,0.834,12.1275,0.408,6.58875
2023-12-29 23:55:00,0.978,5.454,4.446,4.8,6.5625,6.8775,0.828,12.4425,0.42,6.58875
2023-12-30 00:00:00,1.002,5.67,4.392,3.9,6.6675,7.1925,0.828,12.39,0.384,6.69375
2023-12-30 00:05:00,0.924,5.004,4.68,4.2,6.3,6.405,0.822,9.66,0.348,6.72
2023-12-30 00:10:00,0.966,4.968,4.302,3.975,6.7725,7.1925,0.834,10.185,0.396,6.825
2023-12-30 00:15:00,0.924,5.22,4.284,4.5,6.195,6.5625,0.828,9.3975,0.372,5.88
2023-12-30 00:20:00,0.924,5.886,4.284,3.75,6.195,6.72,0.828,9.5025,0.348,5.67
2023-12-30 00:25:00,0.984,6.012,4.248,3.75,6.8775,6.615,0.828,9.9225,0.372,6.8775
2023-12-30 00:30:00,0.99,5.58,4.266,4.2,5.985,7.1925,0.828,9.8175,0.408,6.69375
2023-12-30 00:35:00,0.942,5.688,4.338,4.125,6.5625,6.93,0.828,9.765,0.456,6.27375
2023-12-30 00:40:00,0.96,5.526,4.194,3.975,5.9325,6.615,0.828,8.4525,0.396,7.00875
2023-12-30 00:45:00,0.918,5.436,4.374,3.675,5.985,6.825,0.834,8.82,0.36,6.0375
2023-12-30 00:50:00,0.966,5.724,4.284,3.825,6.09,6.195,0.828,9.45,0.444,6.48375
2023-12-30 00:55:00,0.996,6.3,4.644,3.75,5.6175,6.4575,0.822,9.345,0.42,6.09
2023-12-30 01:00:00,0.936,5.922,5.022,4.5,5.565,6.51,0.828,8.9775,0.444,6.27375
2023-12-30 01:05:00,0.966,5.814,4.95,3.6,5.04,6.51,0.834,9.345,0.372,6.32625
2023-12-30 01:10:00,0.93,5.58,4.662,3.975,5.6175,5.88,0.822,9.87,0.384,6.69375
2023-12-30 01:15:00,0.948,5.22,4.626,4.275,6.195,6.5625,0.828,9.87,0.408,6.58875
2023-12-30 01:20:00,0.984,5.742,4.77,3.75,6.405,6.72,0.822,9.135,0.372,5.80125
2023-12-30 01:25:00,0.954,5.598,4.518,3.975,6.0375,6.72,0.834,9.135,0.432,6.06375
2023-12-30 01:30:00,0.936,5.31,4.914,3.75,6.3525,6.405,0.828,9.6075,0.396,6.16875
2023-12-30 01:35:00,0.99,5.526,4.68,4.5,6.0375,6.1425,0.84,10.08,0.384,6.22125
2023-12-30 01:40:00,1.002,5.508,4.698,4.725,6.0375,6.09,0.834,9.975,0.444,6.195
2023-12-30 01:45:00,0.954,5.274,4.644,4.8,6.09,6.195,0.84,9.765,0.408,5.74875
2023-12-30 01:50:00,0.966,5.184,4.41,3.9,5.985,7.9275,0.84,9.2925,0.396,5.90625
2023-12-30 01:55:00,0.942,4.986,4.554,4.2,6.2475,7.035,0.84,9.2925,0.408,7.0875
2023-12-30 02:00:00,0.996,4.644,4.536,3.75,5.7225,6.825,0.846,10.29,0.396,6.5625
2023-12-30 02:05:00,1.014,5.04,4.572,4.5,6.0375,7.245,0.846,8.7675,0.36,6.405
2023-12-30 02:10:00,0.93,4.914,4.662,3.825,5.985,6.8775,0.846,8.6625,0.516,6.43125
2023-12-30 02:15:00,0.972,4.518,4.464,4.05,5.3025,6.8775,0.846,8.5575,0.408,5.775
2023-12-30 02:20:00,0.93,4.59,4.356,3.525,6.195,6.825,0.84,9.45,0.396,6.43125
2023-12-30 02:25:00,0.984,5.022,4.68,4.5,6.1425,6.7725,0.852,9.8175,0.36,5.775
2023-12-30 02:30:00,0.972,4.5,4.698,4.5,6.51,7.035,0.84,9.3975,0.408,6.0375
2023-12-30 02:35:00,0.942,4.788,4.644,3.975,6.6675,6.6675,0.846,9.135,0.384,5.95875
2023-12-30 02:40:00,0.93,5.256,4.626,3.45,6.195,6.93,0.846,9.45,0.348,6.01125
2023-12-30 02:45:00,0.966,4.554,4.662,3.9,5.88,6.6675,0.84,9.24,0.36,5.85375
2023-12-30 02:50:00,0.96,4.752,4.752,4.05,6.615,6.72,0.834,9.345,0.36,5.565
2023-12-30 02:55:00,0.966,4.968,4.896,3.975,6.09,6.2475,0.834,9.9225,0.42,5.64375
2023-12-30 03:00:00,0.972,4.806,4.59,3.825,6.09,6.0375,0.834,9.765,0.396,6.9825
2023-12-30 03:05:00,0.948,4.482,4.446,3.675,6.51,6.405,0.834,8.715,0.36,6.2475
2023-12-30 03:10:00,0.972,4.572,4.5,4.5,6.09,6.8775,0.84,8.82,0.372,6.3
2023-12-30 03:15:00,0.924,4.95,4.338,3.75,5.8275,6.2475,0.828,8.925,0.384,5.9325
2023-12-30 03:20:00,0.978,4.482,4.554,4.05,5.8275,7.35,0.834,8.6625,0.372,5.5125
2023-12-30 03:25:00,0.96,4.662,4.716,3.6,5.6175,6.825,0.834,9.555,0.372,5.565
2023-12-30 03:30:00,0.93,4.86,4.914,4.05,5.67,6.72,0.834,8.7675,0.372,6.22125
2023-12-30 03:35:00,0.942,4.68,4.752,3.825,5.7225,6.5625,0.804,9.765,0.372,6.58875
2023-12-30 03:40:00,0.984,4.122,4.698,3.9,6.195,6.615,0.798,9.7125,0.36,6.195
2023-12-30 03:45:00,0.978,5.094,4.59,4.125,5.985,6.5625,0.804,9.555,0.36,6.64125
2023-12-30 03:50:00,0.93,4.608,4.59,3.675,6.0375,6.51,0.81,9.8175,0.348,5.88
2023-12-30 03:55:00,0.966,4.338,4.464,3.975,6.195,6.72,0.804,8.6625,0.36,6.48375
2023-12-30 04:00:00,0.93,4.518,4.446,3.975,5.9325,6.8775,0.804,9.345,0.36,6.195
2023-12-30 04:05:00,0.978,4.86,4.716,3.825,5.9325,7.14,0.798,8.5575,0.348,5.90625
2023-12-30 04:10:00,0.954,4.32,4.716,3.675,6.1425,7.56,0.804,8.9775,0.372,6.11625
2023-12-30 04:15:00,0.972,4.824,4.716,3.825,5.985,6.93,0.81,9.5025,0.36,6.615
2023-12-30 04:20:00,0.972,5.112,4.536,3.9,6.2475,7.245,0.798,9.24,0.372,6.3525
2023-12-30 04:25:00,0.93,4.104,4.482,4.125,6.825,7.1925,0.804,9.45,0.372,6.58875
2023-12-30 04:30:00,0.93,4.572,4.662,3.9,6.09,6.615,0.804,9.66,0.408,6.0375
2023-12-30 04:35:00,0.996,5.328,4.59,4.35,6.3525,6.825,0.804,8.715,0.48,6.1425
2023-12-30 04:40:00,0.996,5.706,4.662,4.65,6.0375,6.72,0.804,9.765,0.36,6.72
2023-12-30 04:45:00,0.948,4.482,4.572,4.65,5.8275,6.825,0.804,9.6075,0.372,6.01125
2023-12-30 04:50:00,0.984,5.04,4.482,3.975,6.2475,6.3525,0.798,8.715,0.36,5.9325
2023-12-30 04:55:00,0.936,4.968,4.482,4.425,6.405,6.6675,0.804,9.2925,0.372,6.37875
2023-12-30 05:00:00,0.966,4.68,4.806,5.1,6.1425,6.51,0.804,9.1875,0.36,5.88
2023-12-30 05:05:00,1.02,5.004,4.824,3.9,6.195,6.5625,0.798,9.24,0.36,5.775
2023-12-30 05:10:00,0.942,5.976,4.788,3.675,6.3,6.8775,0.804,9.24,0.348,6.64125
2023-12-30 05:15:00,0.984,6.066,4.77,4.8,6.1425,6.7725,0.804,8.7675,0.348,5.85375
2023-12-30 05:20:00,0.936,6.588,4.734,3.825,6.2475,7.035,0.798,9.87,0.384,6.22125
2023-12-30 05:25:00,0.924,6.39,5.076,3.75,6.6675,7.4025,0.81,9.2925,0.36,6.32625
2023-12-30 05:30:00,1.02,6.408,4.824,3.975,6.1425,7.035,0.81,9.24,0.372,5.74875
2023-12-30 05:35:00,0.93,6.786,4.896,3.975,6.0375,7.7175,0.804,9.24,0.372,6.1425
2023-12-30 05:40:00,0.936,7.326,4.914,4.35,6.3525,7.6125,0.804,10.08,0.372,6.405
2023-12-30 05:45:00,0.978,7.182,4.824,4.5,6.195,7.245,0.804,9.0825,0.36,6.27375
2023-12-30 05:50:00,0.936,6.984,4.914,4.05,6.0375,7.0875,0.81,9.765,0.372,6.1425
2023-12-30 05:55:00,0.978,6.552,4.734,4.8,5.8275,7.665,0.804,9.66,0.468,6.11625
2023-12-30 06:00:00,0.978,6.786,4.86,4.425,6.615,6.51,0.804,10.185,0.42,6.69375
2023-12-30 06:05:00,0.942,6.336,4.626,4.65,6.3525,6.615,0.81,11.2875,0.42,8.0325
2023-12-30 06:10:00,0.948,6.354,4.176,5.475,6.5625,7.4025,0.804,11.025,0.444,7.875
2023-12-30 06:15:00,0.996,6.3,4.212,5.1,6.9825,6.5625,0.81,10.29,0.42,10.2375
2023-12-30 06:20:00,0.594,7.686,4.032,4.65,6.405,7.2975,0.786,10.8675,0.432,11.36625
2023-12-30 06:25:00,0.648,8.046,4.122,4.725,7.875,7.245,0.714,10.7625,0.396,11.55
2023-12-30 06:30:00,0.576,7.38,4.194,4.875,7.98,6.825,0.708,11.865,0.48,11.89125
2023-12-30 06:35:00,0.714,7.038,5.076,4.875,8.295,7.1925,0.708,11.2875,0.948,11.31375
2023-12-30 06:40:00,0.744,6.948,4.878,4.95,9.345,9.345,0.702,11.445,0.912,11.57625
2023-12-30 06:45:00,0.726,7.146,4.896,4.275,9.3975,9.0825,0.696,11.7075,0.936,11.83875
2023-12-30 06:50:00,0.78,8.406,5.058,4.05,9.7125,9.1875,0.702,11.9175,0.984,12.4425
2023-12-30 06:55:00,0.756,7.992,5.364,4.5,9.1875,9.66,0.696,12.2325,0.936,12.20625
2023-12-30 07:00:00,0.738,6.39,5.742,4.95,9.0825,9.555,0.702,12.495,0.924,12.78375
2023-12-30 07:05:00,0.72,6.894,6.174,5.4,8.715,8.925,0.696,12.8625,0.972,12.73125
2023-12-30 07:10:00,0.762,8.244,6.516,5.4,9.345,9.03,0.702,13.125,0.984,12.5475
2023-12-30 07:15:00,0.744,7.884,6.156,6.225,10.395,9.24,0.696,12.18,0.912,12.6525
2023-12-30 07:20:00,0.774,7.74,6.246,6.225,10.08,9.7125,0.696,12.5475,0.96,12.3375
2023-12-30 07:25:00,0.786,7.794,6.138,6.45,10.9725,9.87,0.708,11.76,0.984,11.94375
2023-12-30 07:30:00,0.732,8.352,6.444,6.45,10.7625,9.2925,0.702,11.9175,1.008,11.6025
2023-12-30 07:35:00,0.756,8.1,6.408,6.225,10.8675,8.9775,0.702,12.4425,0.792,11.9175
2023-12-30 07:40:00,0.726,8.874,7.002,6.375,10.605,8.3475,0.708,12.3375,0.804,11.52375
2023-12-30 07:45:00,0.75,9.432,7.326,6.75,11.025,8.295,0.702,11.4975,0.78,10.89375
2023-12-30 07:50:00,0.834,9.18,7.236,5.7,12.1275,10.2375,0.714,13.545,0.852,12.495
2023-12-30 07:55:00,0.75,7.668,6.984,6.3,12.3375,9.2925,0.708,13.0725,0.828,12.57375
2023-12-30 08:00:00,0.738,7.884,6.57,6.15,10.9725,9.345,0.702,12.0225,0.912,12.94125
2023-12-30 08:05:00,0.774,8.28,6.876,6.075,10.185,9.135,0.702,13.5975,0.852,13.8075
2023-12-30 08:10:00,0.738,7.938,7.254,5.7,9.66,9.45,0.714,12.6525,0.84,13.25625
2023-12-30 08:15:00,0.762,7.65,6.786,6.6,9.345,9.2925,0.708,13.0725,0.828,12.6525
2023-12-30 08:20:00,0.816,8.1,6.768,6.225,10.29,9.345,0.702,14.2275,0.888,13.99125
2023-12-30 08:25:00,0.756,7.884,6.984,6.525,11.6025,9.7125,0.708,13.125,0.924,13.83375
2023-12-30 08:30:00,0.762,7.542,7.11,6.15,13.23,9.87,0.714,14.07,0.936,14.1225
2023-12-30 08:35:00,0.72,8.154,6.642,6.0,12.8625,9.66,0.702,14.2275,0.9,13.51875
2023-12-30 08:40:00,0.72,7.848,6.75,6.0,11.655,9.555,0.702,14.1225,0.9,13.41375
2023-12-30 08:45:00,0.81,8.154,6.948,6.075,11.6025,9.555,0.714,15.225,1.092,12.20625
2023-12-30 08:50:00,0.732,7.704,6.696,6.0,11.655,9.5025,0.732,15.54,0.876,12.075
2023-12-30 08:55:00,0.738,7.812,6.606,6.825,11.13,8.4525,0.75,15.54,0.936,11.99625
2023-12-30 09:00:00,0.762,8.028,6.552,6.9,10.395,9.0825,0.726,14.175,0.9,12.88875
2023-12-30 09:05:00,0.714,7.974,6.876,6.15,12.075,9.1875,0.756,14.7525,0.96,12.52125
2023-12-30 09:10:00,0.732,7.812,7.074,6.225,11.865,8.505,0.756,13.4925,0.972,12.94125
2023-12-30 09:15:00,0.804,8.046,7.362,6.675,11.9175,9.135,0.738,14.07,1.032,12.285
2023-12-30 09:20:00,0.738,7.956,6.48,6.9,11.655,9.345,0.744,14.1225,0.996,11.97
2023-12-30 09:25:00,0.762,7.992,7.146,7.275,10.71,8.925,0.792,13.65,0.972,12.705
2023-12-30 09:30:00,0.78,8.658,7.236,6.45,10.6575,9.66,0.78,14.28,1.032,12.18
2023-12-30 09:35:00,0.744,8.01,6.858,7.275,10.92,9.1875,0.858,14.07,1.128,13.965
2023-12-30 09:40:00,0.768,7.668,6.966,6.45,11.34,9.555,0.912,14.28,1.02,14.14875
2023-12-30 09:45:00,0.798,8.154,7.812,6.675,11.235,9.975,0.876,14.385,1.032,13.78125
2023-12-30 09:50:00,0.756,8.46,6.786,6.225,11.3925,9.765,0.84,13.8075,1.032,13.20375
2023-12-30 09:55:00,0.804,8.046,6.696,6.45,10.71,10.4475,1.038,14.4375,1.296,13.5975
2023-12-30 10:00:00,0.78,8.442,6.894,6.3,11.235,10.3425,1.188,13.86,1.212,13.1775
2023-12-30 10:05:00,0.792,7.974,7.272,6.375,10.29,10.7625,1.146,14.49,1.032,13.41375
2023-12-30 10:10:00,0.81,7.452,7.362,5.85,9.975,11.2875,1.14,14.805,1.032,14.07
2023-12-30 10:15:00,0.834,8.01,7.11,6.375,10.4475,10.9725,1.068,14.2275,0.984,13.86
2023-12-30 10:20:00,0.78,7.938,7.272,5.925,10.5,10.605,1.092,14.595,1.056,13.57125
2023-12-30 10:25:00,0.834,7.884,8.226,7.575,11.235,10.7625,1.068,14.6475,1.428,13.15125
2023-12-30 10:30:00,0.78,8.586,7.866,7.2,11.13,10.29,1.062,15.0675,1.152,13.8075
2023-12-30 10:35:00,0.834,8.766,7.92,6.675,10.08,10.1325,1.086,15.12,1.044,13.4925
2023-12-30 10:40:00,0.78,8.1,7.974,7.35,11.0775,10.29,1.164,14.49,1.02,13.8075
2023-12-30 10:45:00,0.822,8.784,7.74,7.05,10.6575,10.0275,1.092,14.385,1.056,13.755
2023-12-30 10:50:00,0.828,8.298,7.74,6.0,10.71,10.395,1.062,14.3325,1.08,14.30625
2023-12-30 10:55:00,0.804,8.424,7.542,6.975,11.13,10.71,1.044,13.755,1.116,14.72625
2023-12-30 11:00:00,0.828,8.226,7.344,6.3,10.6575,10.0275,1.056,13.65,1.056,15.435
2023-12-30 11:05:00,0.87,8.496,7.092,7.125,11.4975,9.975,1.122,13.9125,1.08,15.46125
2023-12-30 11:10:00,0.906,8.244,7.128,6.675,11.655,9.6075,1.128,13.44,1.032,15.14625
2023-12-30 11:15:00,0.834,8.442,7.254,6.6,11.34,9.135,1.2,14.0175,1.056,15.225
2023-12-30 11:20:00,0.888,8.856,7.398,6.45,11.7075,9.7125,1.158,14.5425,0.996,14.91
2023-12-30 11:25:00,0.864,9.036,8.28,6.75,10.7625,9.555,1.068,14.175,1.02,15.33
2023-12-30 11:30:00,0.876,9.36,8.514,6.375,11.4975,10.2375,0.984,13.2825,1.044,16.56375
2023-12-30 11:35:00,0.954,9.792,7.254,5.925,11.445,10.605,0.9,14.28,0.996,16.905
2023-12-30 11:40:00,0.894,9.27,7.398,7.2,11.2875,10.395,0.906,13.02,0.996,16.51125
2023-12-30 11:45:00,0.906,8.982,7.218,7.05,10.9725,9.87,0.894,13.4925,0.972,15.04125
2023-12-30 11:50:00,0.882,9.666,7.506,6.45,12.075,10.08,0.888,14.7525,1.08,16.61625
2023-12-30 11:55:00,0.852,8.892,8.208,6.6,11.4975,10.1325,0.876,13.02,0.972,16.9575
2023-12-30 12:00:00,0.906,8.982,7.272,6.675,11.1825,9.7125,0.924,13.3875,1.02,14.91
2023-12-30 12:05:00,0.93,8.532,7.74,7.425,11.6025,10.185,0.972,14.385,0.96,16.35375
2023-12-30 12:10:00,0.954,8.586,7.398,6.15,11.4975,10.5525,0.978,14.3325,0.972,16.93125
2023-12-30 12:15:00,0.852,8.784,7.452,6.225,11.0775,9.8175,0.966,12.495,1.02,14.49
2023-12-30 12:20:00,0.918,9.576,7.254,5.925,11.3925,10.29,1.038,13.965,0.948,16.1175
2023-12-30 12:25:00,0.882,10.026,7.38,6.45,10.8675,9.765,0.948,14.0175,0.924,16.82625
2023-12-30 12:30:00,0.87,9.63,7.218,7.05,11.1825,9.7125,0.936,12.075,0.996,14.93625
2023-12-30 12:35:00,0.918,9.9,7.272,7.575,11.6025,10.0275,0.966,12.81,0.972,17.40375
2023-12-30 12:40:00,0.882,9.108,7.272,7.8,12.7575,10.4475,0.966,12.39,1.02,17.325
2023-12-30 12:45:00,0.894,9.522,6.858,7.575,11.445,9.975,0.948,12.915,0.984,15.75
2023-12-30 12:50:00,0.93,9.45,6.876,7.05,11.445,10.29,0.966,13.545,1.092,16.275
2023-12-30 12:55:00,0.876,9.486,7.2,6.975,11.445,10.3425,0.942,14.2275,1.02,16.2225
2023-12-30 13:00:00,0.87,8.514,7.938,8.325,11.235,9.1875,0.96,14.91,0.984,15.46125
2023-12-30 13:05:00,0.87,8.748,8.154,8.4,11.13,9.975,0.918,14.28,1.032,16.3275
2023-12-30 13:10:00,0.876,8.388,8.046,7.575,12.18,10.0275,0.882,13.125,1.02,17.01
2023-12-30 13:15:00,0.87,8.64,7.992,7.725,11.6025,10.6575,0.888,13.545,1.344,13.72875
2023-12-30 13:20:00,0.864,8.352,8.478,7.65,11.55,10.29,0.942,13.65,1.344,15.30375
2023-12-30 13:25:00,0.876,8.982,8.244,7.5,11.55,9.975,0.9,13.4925,1.092,15.93375
2023-12-30 13:30:00,0.948,8.496,8.406,6.825,11.55,9.5025,0.912,13.3875,1.152,16.38
2023-12-30 13:35:00,0.87,9.036,8.028,7.725,11.3925,9.345,0.96,14.4375,1.296,16.2225
2023-12-30 13:40:00,0.882,8.964,7.812,6.225,11.445,9.45,0.936,15.33,1.02,16.17
2023-12-30 13:45:00,0.9,8.406,8.01,6.6,12.0225,9.3975,0.918,13.5975,1.164,15.30375
2023-12-30 13:50:00,0.936,9.234,7.848,7.125,12.3375,11.13,0.942,14.49,1.212,16.6425
2023-12-30 13:55:00,0.876,9.27,8.244,6.6,11.4975,10.3425,0.936,14.8575,1.164,17.2725
2023-12-30 14:00:00,0.93,8.856,8.028,6.3,11.76,10.7625,0.912,14.5425,1.164,16.98375
2023-12-30 14:05:00,0.876,9.198,8.118,6.3,11.13,10.92,0.906,13.7025,1.08,16.38
2023-12-30 14:10:00,0.882,9.072,7.974,6.75,11.3925,10.7625,0.966,13.125,1.2,17.14125
2023-12-30 14:15:00,1.008,8.19,8.172,5.775,11.0775,10.6575,0.918,12.8625,1.224,16.4325
2023-12-30 14:20:00,1.152,8.784,8.514,7.125,11.9175,10.3425,0.954,14.0175,1.404,15.855
2023-12-30 14:25:00,0.888,9.648,8.766,6.9,11.7075,10.9725,0.996,14.595,1.14,16.82625
2023-12-30 14:30:00,0.942,8.586,8.784,7.575,12.2325,10.29,1.008,14.07,1.26,16.2225
2023-12-30 14:35:00,0.954,8.91,8.37,7.125,12.6,10.3425,1.014,14.175,1.332,16.6425
2023-12-30 14:40:00,0.918,8.82,8.334,6.975,12.4425,10.92,1.026,14.9625,1.128,16.7475
2023-12-30 14:45:00,0.852,8.478,8.37,7.35,11.655,10.7625,0.996,14.175,1.092,14.595
2023-12-30 14:50:00,0.882,8.316,8.262,5.925,11.865,10.8675,1.008,13.5975,1.128,14.83125
2023-12-30 14:55:00,1.008,9.09,8.118,6.9,11.0775,10.5,1.05,15.3825,1.104,15.61875
2023-12-30 15:00:00,1.122,8.73,7.974,6.9,11.235,10.185,1.026,15.2775,1.212,15.5925
2023-12-30 15:05:00,0.888,7.776,8.01,7.35,11.9175,10.395,1.02,13.44,1.068,15.54
2023-12-30 15:10:00,0.93,8.37,7.902,6.825,11.34,10.395,1.05,15.0675,1.2,15.5925
